FEN,Result
...f.....b.c......e.....a...........21.......F...,0
...f.....b.c......e....a.....21..............F...,0
...f.......c.....be..........2...............F...,0
...f....bcead.......................43152....F...,0
...f....bc.a....e.d..............5..431..2...F...,0
...f....bc.a....e.d..........43..5....1..2...F...,0
...f....bc......ea......d....4..15.......2...F...,0
...f....bc......e.a..........4..5........2...F...,0
...f....bc......e.a..........4...2...........F...,0
...f....bc......e.a.......2..................F...,0
...f....edcab.......................51342....F...,0
...f.....dca....e...b........53......1.42....F...,0
...f.....d.a....e.c........b.53.24...1.......F...,0
...f.....d.a....e.c4.........53.2....1.......F...,0
...f............ed...........53.2....1.......F...,0
...f............e............51.d............F...,0
...f....dabce.......................51432....F...,0
...f.....abc....d.e.............4....1.32..5.F...,0
...f.....a.c.....be.....d........3...1..2..5.F...,0
...f.....a.c....d.e......b...5...3...1..2....F...,0
...f.....a.c....d............5...e...1.......F...,0
...f....edabc.......................35421....F...,0
...f.....dab....e.c..........54.....3..21....F...,0
...f.....dab......c..........5e........21....F...,0
...f.....d.b......c.....a..............21....F...,0
...f.....d.b......c....a........12...........F...,0
...f....bcdea.......................21435....F...,0
...f....bc..a....ed..............5...143..2..F...,0
...f....bc..a...e.......d........5...1.3..2..F...,0
...f....bc......e.a.............5....1....2..F...,0
...f....bc......e.a..........1............2..F...,0
...f....bc......e.a....1...........2.........F...,0
...f.....c.a....b............2...............F...,0
...f....dbeac.......................45123....F...,0
...f.....b.ac...d.e..........5..2...4.1.3....F...,0
...f.....b.c....dae..........54.23....1......F...,0
...f.....b.c.....ae..........51.d3...........F...,0
...f.....b.c......a..........5...d...........F...,0
...f....decba.......................34152....F...,0
...f.....e.ba...d.c..........4......3.1.2....F.5.,0
...f.....e.b....d.c........a.43..2....1......F.5.,0
...f.....e......db........c..43.......1......F.5.,0
...f.....e.b....d.c..........43..5....1......F...,0
...f.....e......db......c....4..15...........F...,0
...f............de...........4..c............F...,0
...f....cbeda.......................42351....F...,0
...f.....b.da...c.e..........4...5...23.1....F...,0
...f.....b.d......e.a...c....4...5...2..1....F...,0
...f.....b.da.....e...........4..5......1....F...,0
...f.....b.da.....e.............15...........F...,0
...f.......d....b.a..............5...........F...,0
...f....bcdea.......................23145....F...,0
...f.....c.ea...b.d.............45..231......F...,0
...f.....c.e....b...a...d....3...5..2.1......F...,0
...f.....c.e....b...a........d..15...........F...,0
...f....becad.......................12453....F...,0
...f....becad....................5..12..3...4F...,0
...f....be.a....c.d..........2..35..1.......4F...,0
...f....be.a......d..........2c..5..........4F...,0
...f.....e.a....b.d..........4...5...........F...,0
...f.....e......b.a..........4...............F...,0
...f....caebd.......................15432....F...,0
...f....ca.b....e.d..........5......1.43.2...F...,0
...f.....c.b....ead..........5..43..1....2...F...,0
...f.....c.b....ea...........5d..3.......2...F...,0
...f.....c.b....e.......a........3.......2...F...,0
...f.....c......eb3......................2...F...,0
...f............e.c..............2...........F...,0
...f....cbeda.......................43512....F...,0
...f.....b.da...c.e...........51....43..2....F...,0
...f.....b.d....c...a...e....4.1.....3..2....F...,0
...f.....b.d........a........4c.........2....F...,0
...f.....b.d......a.....4...............2....F...,0
...f............b.d..............2...........F...,0
...f....edcba.......................31452....F...,0
...f.....d.ba...e.c.............25..314......F...,0
...f.....d.b....e.c........a.34.25...1.......F...,0
...f.....d.b....e.4..........3..2....1.a.....F...,0
...f....dbace.......................13254....F...,0
...f.....bac....d.e.............45..132......F...,0
...f.....b.c.....ae.....d....3...5..1.2......F...,0
...f.....b.c.....a........e..3d.....1........F...,0
...f....baced.......................53142....F...,0
...f....ba.e....c.d..........5...4...31.2....F...,0
...f.....b.e....cad..........53.24....1......F...,0
...f.....b.e.....ad..........51.c4...........F...,0
...f.....b.e....a.......d....51..............F...,0
...f....abcde.......................14523....F...,1
..cf....ab.d......e...........5....1.4.23....F...,1
...f....abcd............e....4.....1...23....F...,1
...f....ab.d....c.e..........4..23.1.........F...,1
...f....ab.d....c.e...4..........3.1.........F...,1
...f....a4.d......e..............3.1.........F...,1
...f....baecd.......................32541....F...,1
...f.....a.cd.b.e...............5...32.4.1...F...,1
...f.....a.c..b...d.....e........4..32...1...F...,1
...f.....a.c....e.d..b.......32..4.......1...F...,1
...f.......c.....ad...e.......2..4.......1...F...,1
...f.......c....ea......d.4..............1...F...,1
...f.....a.c....e.4..............1...........F...,1
...f....bdeca.......................31425....F...,0
...f....b..ca...d.e.............45..31.2.....F...,0
...f.....b.ca.....e.....d....3...5...1.2.....F...,0
...f.......ca...b.e..........3..5....1.......F...,0
...f.......ca...b.e..........31..............F...,0
...f.......ca...b.e....3.....................F...,0
...f....eabdc.......................45213....F...,0
...f.....abd....e.c..........54.......213....F...,0
...f.....a.d.....bc.....e....5...3....21.....F...,0
...f.....a.d....b.c...........5..3.....1.....F...,0
...f.......d....b.a..............3.....1.....F...,0
...f.....b.d............a........3...........F...,0
...f....ebcad.......................15342....F...,0
e..fd....bca..........................342.15.F...,0
...f....ebcad....................4..1.3.2..5.F...,0
...f.....bca....e.d.............34.51...2....F...,0
...f.....b.a....e.d.....c....5...4..1...2....F...,0
...f.....b......ead..........5..4...1........F...,0
...f.....b......ea...........5d..............F...,0
...f....dacbe.......................24135....F...,0
..af....d.cb......e..............5..24.3....1F...,0
...f.....acb....d.e..........4..35..2.......1F...,0
...f.....a.b....d.e.....c....42..5..........1F...,0
...f.....a.b..........d.c.e..4..............1F...,0
...f.....a.b....c.e...4..............1.......F...,0
...f.......b.....e...................1.......F...,0
...f............e.b...1......................F...,0
...f....cadbe.......................14532....F...,1
...f....ca.b....d.e..........4..5...1..32....F...,1
...f....ca.b....d.e..........4...3..1...2....F...,1
...f.....c.b....dae..........41.23...........F...,1
...f.....c.b.....ae....d.....4...3...........F...,1
...f.....c......4be..............3...........F...,1
...f....dcbae.......................34251....F...,1
...f....dcbae....................5..342......F1..,1
...f.....cba....d.e..........43..5....2......F1..,1
...f.....c.a.....be.....d....4..25...........F1..,1
...f.....c.a.....b......de...4...............F1..,1
...f.....c.a....b.d......e...4...1...........F...,1
...f.....c.a....b.d...4......................F...,1
...f.....4......a.d..........................F...,1
...f....abdce.......................32145....F...,0
...f....ab.c....d.e.............45..321......F...,0
...f.....b.c..a...e.....d....3...5...21......F...,0
...f....ab.c......e..........3..5....2.......F...,0
...f....ab.c.................3e..............F...,0
...f....cdeba.......................43251....F...,0
...f.....d.ba...c.e..........4...5...32.1....F...,0
...f.....d.b....c.e........a.43.25......1....F...,0
...f.......b....d.e..........4..2a......1....F...,0
...f.....d.b............e....4...1...........F...,0
...f.....d.b....e........1...................F...,0
...f....aebcd.......................43125....F...,0
...f....ae.c....b.d..........4...5...312.....F...,0
...f....ae.c....b.d..........43.15.....2.....F...,0
...f....ae.c....b............4.d15...........F...,0
...f....ae.c............b5...4.........d.....F...,0
...f....bcaed.......................31524....F...,0
...f.....cae....b.d.............54..31.2.....F...,0
...f.....c......bae..............4..31.2.....F...,0
...f.....c......bae..........3..24...1.......F...,0
...f.....c.......ae..........3b..4...........F...,0
...f.....c......a.......e........4...........F...,0
...f....aedbc.......................43521....F...,0
...f....ae..c...d.b............25...43..1....F...,0
...f.....e.c..a.d.b.....5....4.2.....3..1....F...,0
...f.......c....e.b..a.......432........1....F...,0
...f.......c...e..b...........32........1....F...,0
...f............e.c............2........1....F...,0
...f.......c............e........1...........F...,0
...f....aedcb.......................34152....F...,0
...f....ae.c....d.b..........4...5..3.1.2....F...,0
...f.....e.c....d.b..a.......43.25....1......F...,0
...f.....e......d.c..4...5....3.2.....1......F...,0
...f......e..........4.d......3.2.....1......F...,0
...f......e.....d.......3.......2.....1......F...,0
...f............d.e...........1.2............F...,0
...f............d.e...1......................F...,0
...f....ecbad.......................52134....F...,0
...f.....cb.d...ea...........5.......2.34....F1..,0
...f.....c.b....ead..........5..34...2.......F1..,0
...f.....c.b....ea...........5d..4...........F1..,0
...f.....c.b....e.......a........4...........F1..,0
...f.....c.b....ea..............14...........F...,0
...f.....c.b....e.a......4...................F...,0
...f....cdabe.......................23514....F...,0
...f.....dab....c.e...........5..4..23.1.....F...,0
...f.....dab....c.e..........3...4..2..1.....F...,0
...f.....d.b.....ae.....c....3...4.....1.....F...,0
...f.....d.b....a.e..........3..4............F...,0
...f.....d.b....a.e...3......................F...,0
...f....aedcb.......................21435....F...,0
...f....ae.c....d.b...........4..5..21.3.....F...,0
...f....ae.c......b.............d5..21.......F...,0
...f.....e.c......b.....a...........21.......F...,0
...f.....e.c......b....a.....21..............F...,0
...f.......c....1b...........2...............F...,0
...f.......c....b.....2......................F...,0
...f....cebda.......................41235....F...,1
...fb...ced.a.......................412......F35.,1
...f....ce.ba...d.......4............12......F35.,1
...f.....c.ba...e...............2....1.......F35.,1
...f.....c.b....ea..............25...1.......F3..,1
...f.....c.b......a.....e....1...5...........F3..,1
...f.....c.b....e........a...1..35...........F...,1
...f............ec3..........1...5...........F...,1
...f..............e.......5..1...............F...,1
...f....deabc.......................32541....F...,1
...f.....eab....d.c...........5..4..32..1....F...,1
...f.......b....eac..............4..32..1....F...,1
...f.......b....eac..........32..4......1....F...,1
...f.....a.b....e.......c....3..14...........F...,1
...f.....a.b....e........4c..3...............F...,1
...f............ea4..........3...............F...,1
...f..............e...3......................F...,1
...f....3.........e..........................F...,1
...f....decba.......................23541....F...,0
...f.....ec.a...d.b...........5...1.23.4.....F...,0
...f.....e.c....d.b.a...5........41.23.......F...,0
...f.......c....e.b........a.3...41.2........F...,0
...f.......c....e.b........1.32..4...........F...,0
...f.......c.......b....e....3...4...........F...,0
...f.......c.......e.........3...............F...,0
...f.............ce....3.....................F...,0
...f....cadbe.......................41523....F...,0
...f....ca.b....d.e..........45......1.23....F...,0
...f....ca.b....d.e..........4...3...1.2.....F...,0
